snapshot_date,store_id,product_id,on_hand_qty,reorder_point
2025-09-01,ST005,P0055,281,71
2025-09-01,ST005,P0056,286,22
2025-09-01,ST005,P0057,171,31
2025-09-01,ST005,P0058,261,18
2025-09-01,ST005,P0059,174,64
2025-09-01,ST005,P0060,228,59
2025-09-01,ST005,P0061,49,39
2025-09-01,ST005,P0062,231,53
2025-09-01,ST005,P0063,235,71
2025-09-01,ST005,P0064,51,79
2025-09-01,ST005,P0065,126,71
2025-09-01,ST005,P0066,145,46
2025-09-01,ST005,P0067,140,60
2025-09-01,ST005,P0068,27,66
2025-09-01,ST005,P0069,265,55
2025-09-01,ST005,P0070,114,79
2025-09-01,ST005,P0071,25,65
2025-09-01,ST005,P0072,85,56
2025-09-01,ST005,P0073,34,34
2025-09-01,ST005,P0074,127,20
2025-09-01,ST005,P0075,266,64
2025-09-01,ST005,P0076,148,65
2025-09-01,ST005,P0077,89,48
2025-09-01,ST005,P0078,118,53
2025-09-01,ST005,P0079,123,60
2025-09-01,ST005,P0080,133,66
2025-09-01,ST005,P0081,173,37
2025-09-01,ST005,P0082,62,38
2025-09-01,ST005,P0083,57,60
2025-09-01,ST005,P0084,204,19
2025-09-01,ST005,P0085,125,79
2025-09-01,ST005,P0086,236,23
2025-09-01,ST005,P0087,7,20
2025-09-01,ST005,P0088,112,57
2025-09-01,ST005,P0089,163,68
2025-09-01,ST005,P0090,153,63
2025-09-01,ST005,P0091,223,15
2025-09-01,ST005,P0092,158,22
2025-09-01,ST005,P0093,113,76
2025-09-01,ST005,P0094,211,48
2025-09-01,ST005,P0095,230,50
2025-09-01,ST005,P0096,240,70
2025-09-01,ST005,P0097,67,25
2025-09-01,ST005,P0098,223,25
2025-09-01,ST005,P0099,100,37
2025-09-01,ST005,P0100,64,58
2025-09-01,ST006,P0001,27,45
2025-09-01,ST006,P0002,299,66
2025-09-01,ST006,P0003,165,59
2025-09-01,ST006,P0004,287,67
2025-09-01,ST006,P0005,262,23
2025-09-01,ST006,P0006,293,20
2025-09-01,ST006,P0007,26,53
2025-09-01,ST006,P0008,67,55
2025-09-01,ST006,P0009,271,43
2025-09-01,ST006,P0010,115,42
2025-09-01,ST006,P0011,195,31
2025-09-01,ST006,P0012,283,68
2025-09-01,ST006,P0013,210,15
2025-09-01,ST006,P0014,56,43
2025-09-01,ST006,P0015,268,55
2025-09-01,ST006,P0016,166,15
2025-09-01,ST006,P0017,18,36
2025-09-01,ST006,P0018,178,76
2025-09-01,ST006,P0019,103,16
2025-09-01,ST006,P0020,59,18
2025-09-01,ST006,P0021,40,38
2025-09-01,ST006,P0022,155,60
2025-09-01,ST006,P0023,243,27
2025-09-01,ST006,P0024,282,26
2025-09-01,ST006,P0025,196,22
2025-09-01,ST006,P0026,202,26
2025-09-01,ST006,P0027,156,29
2025-09-01,ST006,P0028,102,66
2025-09-01,ST006,P0029,196,19
2025-09-01,ST006,P0030,187,58
2025-09-01,ST006,P0031,66,27
2025-09-01,ST006,P0032,118,67
2025-09-01,ST006,P0033,277,71
2025-09-01,ST006,P0034,46,79
2025-09-01,ST006,P0035,226,78
2025-09-01,ST006,P0036,44,76
2025-09-01,ST006,P0037,8,16
2025-09-01,ST006,P0038,164,33
2025-09-01,ST006,P0039,109,35
2025-09-01,ST006,P0040,290,61
2025-09-01,ST006,P0041,13,77
2025-09-01,ST006,P0042,56,69
2025-09-01,ST006,P0043,47,34
2025-09-01,ST006,P0044,117,41
2025-09-01,ST006,P0045,76,24
2025-09-01,ST006,P0046,104,50
2025-09-01,ST006,P0047,300,60
2025-09-01,ST006,P0048,88,32
2025-09-01,ST006,P0049,26,48
2025-09-01,ST006,P0050,26,21
2025-09-01,ST006,P0051,114,76
2025-09-01,ST006,P0052,42,75
2025-09-01,ST006,P0053,258,61
2025-09-01,ST006,P0054,272,59
2025-09-01,ST006,P0055,202,34
2025-09-01,ST006,P0056,234,47
2025-09-01,ST006,P0057,281,15
2025-09-01,ST006,P0058,203,66
2025-09-01,ST006,P0059,59,23
2025-09-01,ST006,P0060,97,68
2025-09-01,ST006,P0061,72,19
2025-09-01,ST006,P0062,122,22
2025-09-01,ST006,P0063,203,62
2025-09-01,ST006,P0064,42,69
2025-09-01,ST006,P0065,167,77
2025-09-01,ST006,P0066,52,36
2025-09-01,ST006,P0067,61,30
2025-09-01,ST006,P0068,288,70
2025-09-01,ST006,P0069,29,23
2025-09-01,ST006,P0070,282,25
2025-09-01,ST006,P0071,67,31
2025-09-01,ST006,P0072,122,43
2025-09-01,ST006,P0073,105,22
2025-09-01,ST006,P0074,98,56
2025-09-01,ST006,P0075,187,80
2025-09-01,ST006,P0076,258,32
2025-09-01,ST006,P0077,35,69
2025-09-01,ST006,P0078,82,43
2025-09-01,ST006,P0079,63,51
2025-09-01,ST006,P0080,179,70
2025-09-01,ST006,P0081,289,79
2025-09-01,ST006,P0082,58,17
2025-09-01,ST006,P0083,203,28
2025-09-01,ST006,P0084,297,66
2025-09-01,ST006,P0085,285,21
2025-09-01,ST006,P0086,152,60
2025-09-01,ST006,P0087,20,59
2025-09-01,ST006,P0088,88,26
2025-09-01,ST006,P0089,38,33
2025-09-01,ST006,P0090,30,42
2025-09-01,ST006,P0091,221,15
2025-09-01,ST006,P0092,270,30
2025-09-01,ST006,P0093,212,50
2025-09-01,ST006,P0094,57,16
2025-09-01,ST006,P0095,134,47
2025-09-01,ST006,P0096,213,20
2025-09-01,ST006,P0097,282,24
2025-09-01,ST006,P0098,260,28
2025-09-01,ST006,P0099,136,19
2025-09-01,ST006,P0100,287,45
2025-09-01,ST007,P0001,144,69
2025-09-01,ST007,P0002,293,56
2025-09-01,ST007,P0003,139,50
2025-09-01,ST007,P0004,294,60
2025-09-01,ST007,P0005,20,66
2025-09-01,ST007,P0006,10,57
2025-09-01,ST007,P0007,261,19
2025-09-01,ST007,P0008,216,31
2025-09-01,ST007,P0009,238,48
2025-09-01,ST007,P0010,179,65
2025-09-01,ST007,P0011,226,43
2025-09-01,ST007,P0012,284,59
2025-09-01,ST007,P0013,297,20
2025-09-01,ST007,P0014,254,48
2025-09-01,ST007,P0015,77,50
2025-09-01,ST007,P0016,45,54
2025-09-01,ST007,P0017,78,17
2025-09-01,ST007,P0018,153,60
2025-09-01,ST007,P0019,237,71
2025-09-01,ST007,P0020,225,37
2025-09-01,ST007,P0021,166,39
2025-09-01,ST007,P0022,278,51
2025-09-01,ST007,P0023,237,66
2025-09-01,ST007,P0024,204,25
2025-09-01,ST007,P0025,181,39
2025-09-01,ST007,P0026,27,27
2025-09-01,ST007,P0027,205,51
2025-09-01,ST007,P0028,258,32
2025-09-01,ST007,P0029,273,66
2025-09-01,ST007,P0030,68,75
2025-09-01,ST007,P0031,155,63
2025-09-01,ST007,P0032,270,55
2025-09-01,ST007,P0033,12,32
2025-09-01,ST007,P0034,203,31
2025-09-01,ST007,P0035,233,64
2025-09-01,ST007,P0036,48,30
2025-09-01,ST007,P0037,204,64
2025-09-01,ST007,P0038,75,66
2025-09-01,ST007,P0039,227,16
2025-09-01,ST007,P0040,102,54
2025-09-01,ST007,P0041,272,31
2025-09-01,ST007,P0042,143,66
2025-09-01,ST007,P0043,285,67
2025-09-01,ST007,P0044,252,20
2025-09-01,ST007,P0045,68,65
2025-09-01,ST007,P0046,194,63
2025-09-01,ST007,P0047,85,78
2025-09-01,ST007,P0048,256,52
2025-09-01,ST007,P0049,27,35
2025-09-01,ST007,P0050,37,61
2025-09-01,ST007,P0051,259,31
2025-09-01,ST007,P0052,110,26
2025-09-01,ST007,P0053,80,56
2025-09-01,ST007,P0054,80,50
2025-09-01,ST007,P0055,96,40
2025-09-01,ST007,P0056,179,34
2025-09-01,ST007,P0057,179,64
2025-09-01,ST007,P0058,22,15
2025-09-01,ST007,P0059,271,56
2025-09-01,ST007,P0060,272,54
2025-09-01,ST007,P0061,204,23
2025-09-01,ST007,P0062,236,38
2025-09-01,ST007,P0063,60,61
2025-09-01,ST007,P0064,33,58
2025-09-01,ST007,P0065,81,16
2025-09-01,ST007,P0066,189,44
2025-09-01,ST007,P0067,174,40
2025-09-01,ST007,P0068,49,39
2025-09-01,ST007,P0069,65,80
2025-09-01,ST007,P0070,144,62
2025-09-01,ST007,P0071,216,17
2025-09-01,ST007,P0072,173,44
2025-09-01,ST007,P0073,152,34
2025-09-01,ST007,P0074,129,34
2025-09-01,ST007,P0075,69,30
2025-09-01,ST007,P0076,8,25
2025-09-01,ST007,P0077,80,49
2025-09-01,ST007,P0078,137,43
2025-09-01,ST007,P0079,60,50
2025-09-01,ST007,P0080,43,50
2025-09-01,ST007,P0081,20,77
2025-09-01,ST007,P0082,267,43
2025-09-01,ST007,P0083,140,40
2025-09-01,ST007,P0084,243,76
2025-09-01,ST007,P0085,283,34
2025-09-01,ST007,P0086,160,20
2025-09-01,ST007,P0087,81,27
2025-09-01,ST007,P0088,63,69
2025-09-01,ST007,P0089,276,33
2025-09-01,ST007,P0090,121,26
2025-09-01,ST007,P0091,116,77
2025-09-01,ST007,P0092,294,25
2025-09-01,ST007,P0093,262,28
2025-09-01,ST007,P0094,12,20
2025-09-01,ST007,P0095,295,64
2025-09-01,ST007,P0096,82,54
2025-09-01,ST007,P0097,88,67
2025-09-01,ST007,P0098,181,74
2025-09-01,ST007,P0099,270,70
2025-09-01,ST007,P0100,116,57
2025-09-01,ST008,P0001,190,79
2025-09-01,ST008,P0002,247,72
2025-09-01,ST008,P0003,149,59
2025-09-01,ST008,P0004,70,68
2025-09-01,ST008,P0005,114,53
2025-09-01,ST008,P0006,262,33
2025-09-01,ST008,P0007,105,78
2025-09-01,ST008,P0008,81,55
2025-09-01,ST008,P0009,164,52
2025-09-01,ST008,P0010,100,31
2025-09-01,ST008,P0011,169,40
2025-09-01,ST008,P0012,172,29
2025-09-01,ST008,P0013,39,74
2025-09-01,ST008,P0014,274,38
2025-09-01,ST008,P0015,288,18
2025-09-01,ST008,P0016,174,20
2025-09-01,ST008,P0017,132,47
2025-09-01,ST008,P0018,177,61
2025-09-01,ST008,P0019,122,38
2025-09-01,ST008,P0020,266,75
2025-09-01,ST008,P0021,86,15
2025-09-01,ST008,P0022,139,71
2025-09-01,ST008,P0023,208,75
2025-09-01,ST008,P0024,227,63
2025-09-01,ST008,P0025,198,20
2025-09-01,ST008,P0026,277,31
2025-09-01,ST008,P0027,281,78
2025-09-01,ST008,P0028,158,56
2025-09-01,ST008,P0029,261,72
2025-09-01,ST008,P0030,45,31
2025-09-01,ST008,P0031,33,75
2025-09-01,ST008,P0032,165,41
2025-09-01,ST008,P0033,41,42
2025-09-01,ST008,P0034,204,61
2025-09-01,ST008,P0035,102,28
2025-09-01,ST008,P0036,195,32
2025-09-01,ST008,P0037,207,31
2025-09-01,ST008,P0038,53,19
2025-09-01,ST008,P0039,251,52
2025-09-01,ST008,P0040,47,47
2025-09-01,ST008,P0041,139,43
2025-09-01,ST008,P0042,6,30
2025-09-01,ST008,P0043,12,64
2025-09-01,ST008,P0044,46,50
2025-09-01,ST008,P0045,151,60
2025-09-01,ST008,P0046,77,63
2025-09-01,ST008,P0047,161,60
2025-09-01,ST008,P0048,241,54
2025-09-01,ST008,P0049,143,41
2025-09-01,ST008,P0050,114,23
2025-09-01,ST008,P0051,250,27
2025-09-01,ST008,P0052,67,61
2025-09-01,ST008,P0053,121,44
2025-09-01,ST008,P0054,129,50
2025-09-01,ST008,P0055,235,36
2025-09-01,ST008,P0056,226,74
2025-09-01,ST008,P0057,19,26
2025-09-01,ST008,P0058,17,20
2025-09-01,ST008,P0059,110,53
2025-09-01,ST008,P0060,120,52
2025-09-01,ST008,P0061,159,78
2025-09-01,ST008,P0062,191,60
2025-09-01,ST008,P0063,287,67
2025-09-01,ST008,P0064,40,79
2025-09-01,ST008,P0065,52,75
2025-09-01,ST008,P0066,267,66
2025-09-01,ST008,P0067,32,31
2025-09-01,ST008,P0068,64,61
2025-09-01,ST008,P0069,298,34
2025-09-01,ST008,P0070,260,47
2025-09-01,ST008,P0071,116,73
2025-09-01,ST008,P0072,228,43
2025-09-01,ST008,P0073,268,31
2025-09-01,ST008,P0074,256,51
2025-09-01,ST008,P0075,28,41
2025-09-01,ST008,P0076,114,30
2025-09-01,ST008,P0077,87,36
2025-09-01,ST008,P0078,100,44
2025-09-01,ST008,P0079,169,48
2025-09-01,ST008,P0080,290,20
2025-09-01,ST008,P0081,229,16
2025-09-01,ST008,P0082,153,72
2025-09-01,ST008,P0083,110,30
2025-09-01,ST008,P0084,164,42
2025-09-01,ST008,P0085,207,74
2025-09-01,ST008,P0086,163,73
2025-09-01,ST008,P0087,246,78
2025-09-01,ST008,P0088,135,15
2025-09-01,ST008,P0089,240,17
2025-09-01,ST008,P0090,118,66
2025-09-01,ST008,P0091,202,67
2025-09-01,ST008,P0092,185,66
2025-09-01,ST008,P0093,11,15
2025-09-01,ST008,P0094,235,63
2025-09-01,ST008,P0095,76,35
2025-09-01,ST008,P0096,286,34
2025-09-01,ST008,P0097,66,38
2025-09-01,ST008,P0098,280,31
2025-09-01,ST008,P0099,66,42
2025-09-01,ST008,P0100,262,68
2025-10-01,ST001,P0001,280,36
2025-10-01,ST001,P0002,251,48
2025-10-01,ST001,P0003,230,32
2025-10-01,ST001,P0004,223,48
2025-10-01,ST001,P0005,115,41
2025-10-01,ST001,P0006,106,16
2025-10-01,ST001,P0007,158,61
2025-10-01,ST001,P0008,225,36
2025-10-01,ST001,P0009,23,66
2025-10-01,ST001,P0010,210,65
2025-10-01,ST001,P0011,21,49
2025-10-01,ST001,P0012,283,60
2025-10-01,ST001,P0013,123,27
2025-10-01,ST001,P0014,98,40
2025-10-01,ST001,P0015,134,48
2025-10-01,ST001,P0016,110,58
2025-10-01,ST001,P0017,271,50
2025-10-01,ST001,P0018,292,26
2025-10-01,ST001,P0019,62,54
2025-10-01,ST001,P0020,226,59
2025-10-01,ST001,P0021,55,34
2025-10-01,ST001,P0022,138,38
2025-10-01,ST001,P0023,65,18
2025-10-01,ST001,P0024,204,45
2025-10-01,ST001,P0025,244,26
2025-10-01,ST001,P0026,247,17
2025-10-01,ST001,P0027,162,43
2025-10-01,ST001,P0028,197,47
2025-10-01,ST001,P0029,275,27
2025-10-01,ST001,P0030,47,67
2025-10-01,ST001,P0031,178,59
2025-10-01,ST001,P0032,190,62
2025-10-01,ST001,P0033,298,48
2025-10-01,ST001,P0034,90,24
2025-10-01,ST001,P0035,131,78
2025-10-01,ST001,P0036,298,40
2025-10-01,ST001,P0037,58,41
2025-10-01,ST001,P0038,214,39
2025-10-01,ST001,P0039,206,58
2025-10-01,ST001,P0040,300,78
2025-10-01,ST001,P0041,95,77
2025-10-01,ST001,P0042,209,74
2025-10-01,ST001,P0043,223,78
2025-10-01,ST001,P0044,248,77
2025-10-01,ST001,P0045,192,41
2025-10-01,ST001,P0046,189,69
2025-10-01,ST001,P0047,41,41
2025-10-01,ST001,P0048,163,26
2025-10-01,ST001,P0049,253,47
2025-10-01,ST001,P0050,42,59
2025-10-01,ST001,P0051,117,18
2025-10-01,ST001,P0052,285,53
2025-10-01,ST001,P0053,96,70
2025-10-01,ST001,P0054,256,31
2025-10-01,ST001,P0055,103,40
2025-10-01,ST001,P0056,11,77
2025-10-01,ST001,P0057,212,29
2025-10-01,ST001,P0058,191,18
2025-10-01,ST001,P0059,21,27
2025-10-01,ST001,P0060,43,25
2025-10-01,ST001,P0061,119,28
2025-10-01,ST001,P0062,176,54
2025-10-01,ST001,P0063,274,15
2025-10-01,ST001,P0064,162,51
2025-10-01,ST001,P0065,98,40
2025-10-01,ST001,P0066,216,47
2025-10-01,ST001,P0067,260,35
2025-10-01,ST001,P0068,43,48
2025-10-01,ST001,P0069,11,26
2025-10-01,ST001,P0070,6,65
2025-10-01,ST001,P0071,54,64
2025-10-01,ST001,P0072,133,73
2025-10-01,ST001,P0073,14,54
2025-10-01,ST001,P0074,297,26
2025-10-01,ST001,P0075,180,76
2025-10-01,ST001,P0076,119,18
2025-10-01,ST001,P0077,200,73
2025-10-01,ST001,P0078,298,63
2025-10-01,ST001,P0079,241,44
2025-10-01,ST001,P0080,203,72
2025-10-01,ST001,P0081,97,19
2025-10-01,ST001,P0082,206,30
2025-10-01,ST001,P0083,28,38
2025-10-01,ST001,P0084,104,73
2025-10-01,ST001,P0085,97,70
2025-10-01,ST001,P0086,161,43
2025-10-01,ST001,P0087,93,22
2025-10-01,ST001,P0088,191,80
2025-10-01,ST001,P0089,203,71
2025-10-01,ST001,P0090,86,49
2025-10-01,ST001,P0091,190,75
2025-10-01,ST001,P0092,58,61
2025-10-01,ST001,P0093,190,71
2025-10-01,ST001,P0094,105,35
2025-10-01,ST001,P0095,255,74
2025-10-01,ST001,P0096,8,30
2025-10-01,ST001,P0097,64,57
2025-10-01,ST001,P0098,162,27
2025-10-01,ST001,P0099,243,78
2025-10-01,ST001,P0100,110,38
2025-10-01,ST002,P0001,216,15
2025-10-01,ST002,P0002,222,80
2025-10-01,ST002,P0003,179,67
2025-10-01,ST002,P0004,265,68
2025-10-01,ST002,P0005,37,19
2025-10-01,ST002,P0006,273,58
2025-10-01,ST002,P0007,247,40
2025-10-01,ST002,P0008,182,79
2025-10-01,ST002,P0009,198,76
2025-10-01,ST002,P0010,155,42
2025-10-01,ST002,P0011,104,67
2025-10-01,ST002,P0012,145,49
2025-10-01,ST002,P0013,259,21
2025-10-01,ST002,P0014,91,63
2025-10-01,ST002,P0015,107,34
2025-10-01,ST002,P0016,255,65
2025-10-01,ST002,P0017,257,69
2025-10-01,ST002,P0018,184,65
2025-10-01,ST002,P0019,140,57
2025-10-01,ST002,P0020,270,71
2025-10-01,ST002,P0021,203,64
2025-10-01,ST002,P0022,137,48
2025-10-01,ST002,P0023,231,25
2025-10-01,ST002,P0024,183,60
2025-10-01,ST002,P0025,127,50
2025-10-01,ST002,P0026,231,47
2025-10-01,ST002,P0027,168,19
2025-10-01,ST002,P0028,71,47
2025-10-01,ST002,P0029,17,61
2025-10-01,ST002,P0030,128,71
2025-10-01,ST002,P0031,258,36
2025-10-01,ST002,P0032,7,49
2025-10-01,ST002,P0033,273,65
2025-10-01,ST002,P0034,166,44
2025-10-01,ST002,P0035,137,57
2025-10-01,ST002,P0036,18,45
2025-10-01,ST002,P0037,230,59
2025-10-01,ST002,P0038,148,19
2025-10-01,ST002,P0039,251,15
2025-10-01,ST002,P0040,196,44
2025-10-01,ST002,P0041,277,42
2025-10-01,ST002,P0042,106,62
2025-10-01,ST002,P0043,211,39
2025-10-01,ST002,P0044,100,30
2025-10-01,ST002,P0045,131,67
2025-10-01,ST002,P0046,199,53
2025-10-01,ST002,P0047,273,20
2025-10-01,ST002,P0048,146,18
2025-10-01,ST002,P0049,248,43
2025-10-01,ST002,P0050,239,41
2025-10-01,ST002,P0051,33,50
2025-10-01,ST002,P0052,49,60
2025-10-01,ST002,P0053,5,64
2025-10-01,ST002,P0054,116,37
2025-10-01,ST002,P0055,136,18
2025-10-01,ST002,P0056,165,28
2025-10-01,ST002,P0057,28,33
2025-10-01,ST002,P0058,213,61
2025-10-01,ST002,P0059,269,44
2025-10-01,ST002,P0060,277,72
2025-10-01,ST002,P0061,226,41
2025-10-01,ST002,P0062,108,52
2025-10-01,ST002,P0063,207,74
2025-10-01,ST002,P0064,148,69
2025-10-01,ST002,P0065,141,65
2025-10-01,ST002,P0066,226,19
2025-10-01,ST002,P0067,131,42
2025-10-01,ST002,P0068,74,77
2025-10-01,ST002,P0069,105,75
2025-10-01,ST002,P0070,140,29
2025-10-01,ST002,P0071,176,33
2025-10-01,ST002,P0072,32,51
2025-10-01,ST002,P0073,40,21
2025-10-01,ST002,P0074,50,17
2025-10-01,ST002,P0075,96,77
2025-10-01,ST002,P0076,228,20
2025-10-01,ST002,P0077,252,29
2025-10-01,ST002,P0078,172,29
2025-10-01,ST002,P0079,205,53
2025-10-01,ST002,P0080,270,48
2025-10-01,ST002,P0081,241,75
2025-10-01,ST002,P0082,294,75
2025-10-01,ST002,P0083,108,40
2025-10-01,ST002,P0084,125,17
2025-10-01,ST002,P0085,223,26
2025-10-01,ST002,P0086,139,47
2025-10-01,ST002,P0087,115,56
2025-10-01,ST002,P0088,233,62
2025-10-01,ST002,P0089,143,75
2025-10-01,ST002,P0090,275,41
2025-10-01,ST002,P0091,179,17
2025-10-01,ST002,P0092,181,38
2025-10-01,ST002,P0093,214,19
2025-10-01,ST002,P0094,100,74
2025-10-01,ST002,P0095,19,66
2025-10-01,ST002,P0096,275,75
2025-10-01,ST002,P0097,176,70
2025-10-01,ST002,P0098,245,22
2025-10-01,ST002,P0099,251,25
2025-10-01,ST002,P0100,282,30
2025-10-01,ST003,P0001,86,38
2025-10-01,ST003,P0002,127,66
2025-10-01,ST003,P0003,53,42
2025-10-01,ST003,P0004,296,29
2025-10-01,ST003,P0005,70,39
2025-10-01,ST003,P0006,256,74
2025-10-01,ST003,P0007,134,61
2025-10-01,ST003,P0008,271,53
2025-10-01,ST003,P0009,57,41
2025-10-01,ST003,P0010,132,78
2025-10-01,ST003,P0011,215,79
2025-10-01,ST003,P0012,233,16
2025-10-01,ST003,P0013,176,79
2025-10-01,ST003,P0014,10,77
2025-10-01,ST003,P0015,38,20
2025-10-01,ST003,P0016,212,61
2025-10-01,ST003,P0017,65,18
2025-10-01,ST003,P0018,223,49
2025-10-01,ST003,P0019,25,78
2025-10-01,ST003,P0020,23,73
2025-10-01,ST003,P0021,275,41
2025-10-01,ST003,P0022,280,53
2025-10-01,ST003,P0023,230,49
2025-10-01,ST003,P0024,267,40
2025-10-01,ST003,P0025,10,44
2025-10-01,ST003,P0026,135,59
2025-10-01,ST003,P0027,241,42
2025-10-01,ST003,P0028,226,57
2025-10-01,ST003,P0029,150,15
2025-10-01,ST003,P0030,154,48
2025-10-01,ST003,P0031,71,76
2025-10-01,ST003,P0032,99,80
2025-10-01,ST003,P0033,34,16
2025-10-01,ST003,P0034,101,30
2025-10-01,ST003,P0035,236,79
2025-10-01,ST003,P0036,130,64
2025-10-01,ST003,P0037,136,46
2025-10-01,ST003,P0038,47,69
2025-10-01,ST003,P0039,257,56
2025-10-01,ST003,P0040,262,49
2025-10-01,ST003,P0041,138,49
2025-10-01,ST003,P0042,26,55
2025-10-01,ST003,P0043,115,18
2025-10-01,ST003,P0044,107,38
2025-10-01,ST003,P0045,22,74
2025-10-01,ST003,P0046,195,70
2025-10-01,ST003,P0047,7,58
2025-10-01,ST003,P0048,84,69
2025-10-01,ST003,P0049,32,30
2025-10-01,ST003,P0050,190,35
2025-10-01,ST003,P0051,110,19
2025-10-01,ST003,P0052,71,66
2025-10-01,ST003,P0053,200,40
2025-10-01,ST003,P0054,117,17
2025-10-01,ST003,P0055,89,46
2025-10-01,ST003,P0056,188,66
2025-10-01,ST003,P0057,185,48
2025-10-01,ST003,P0058,6,46
2025-10-01,ST003,P0059,20,71
2025-10-01,ST003,P0060,65,60
2025-10-01,ST003,P0061,145,22
2025-10-01,ST003,P0062,97,74
2025-10-01,ST003,P0063,111,35
2025-10-01,ST003,P0064,18,30
2025-10-01,ST003,P0065,79,60
2025-10-01,ST003,P0066,115,26
2025-10-01,ST003,P0067,290,56
2025-10-01,ST003,P0068,7,17
2025-10-01,ST003,P0069,154,31
2025-10-01,ST003,P0070,107,25
2025-10-01,ST003,P0071,277,32
2025-10-01,ST003,P0072,24,64
2025-10-01,ST003,P0073,269,31
2025-10-01,ST003,P0074,33,53
2025-10-01,ST003,P0075,275,30
2025-10-01,ST003,P0076,21,45
2025-10-01,ST003,P0077,33,59
2025-10-01,ST003,P0078,157,51
2025-10-01,ST003,P0079,234,42
2025-10-01,ST003,P0080,269,60
2025-10-01,ST003,P0081,232,77
2025-10-01,ST003,P0082,233,41
2025-10-01,ST003,P0083,274,34
2025-10-01,ST003,P0084,143,57
2025-10-01,ST003,P0085,172,45
2025-10-01,ST003,P0086,274,28
2025-10-01,ST003,P0087,196,25
2025-10-01,ST003,P0088,279,35
2025-10-01,ST003,P0089,253,33
2025-10-01,ST003,P0090,101,80
2025-10-01,ST003,P0091,75,70
2025-10-01,ST003,P0092,145,31
2025-10-01,ST003,P0093,186,27
2025-10-01,ST003,P0094,263,58
2025-10-01,ST003,P0095,99,61
2025-10-01,ST003,P0096,191,74
2025-10-01,ST003,P0097,219,25
2025-10-01,ST003,P0098,177,58
2025-10-01,ST003,P0099,26,46
2025-10-01,ST003,P0100,32,80
2025-10-01,ST004,P0001,68,69
2025-10-01,ST004,P0002,173,53
2025-10-01,ST004,P0003,139,79
2025-10-01,ST004,P0004,237,64
2025-10-01,ST004,P0005,57,58
2025-10-01,ST004,P0006,12,52
2025-10-01,ST004,P0007,267,51
2025-10-01,ST004,P0008,63,56
2025-10-01,ST004,P0009,20,80
2025-10-01,ST004,P0010,297,32
2025-10-01,ST004,P0011,135,51
2025-10-01,ST004,P0012,213,52
2025-10-01,ST004,P0013,26,45
2025-10-01,ST004,P0014,175,18
2025-10-01,ST004,P0015,232,67
2025-10-01,ST004,P0016,189,59
2025-10-01,ST004,P0017,185,41
2025-10-01,ST004,P0018,193,57
2025-10-01,ST004,P0019,265,80
2025-10-01,ST004,P0020,44,22
2025-10-01,ST004,P0021,264,32
2025-10-01,ST004,P0022,83,72
2025-10-01,ST004,P0023,229,57
2025-10-01,ST004,P0024,158,72
2025-10-01,ST004,P0025,236,78
2025-10-01,ST004,P0026,257,49
2025-10-01,ST004,P0027,195,38
2025-10-01,ST004,P0028,194,51
2025-10-01,ST004,P0029,65,31
2025-10-01,ST004,P0030,116,80
2025-10-01,ST004,P0031,234,33
2025-10-01,ST004,P0032,152,46
2025-10-01,ST004,P0033,252,75
2025-10-01,ST004,P0034,24,17
2025-10-01,ST004,P0035,257,22
2025-10-01,ST004,P0036,150,57
2025-10-01,ST004,P0037,191,51
2025-10-01,ST004,P0038,285,54
2025-10-01,ST004,P0039,296,68
2025-10-01,ST004,P0040,241,48
2025-10-01,ST004,P0041,59,70
2025-10-01,ST004,P0042,223,31
2025-10-01,ST004,P0043,106,58
2025-10-01,ST004,P0044,220,77
2025-10-01,ST004,P0045,65,34
2025-10-01,ST004,P0046,173,61
2025-10-01,ST004,P0047,118,58
2025-10-01,ST004,P0048,20,36
2025-10-01,ST004,P0049,235,70
2025-10-01,ST004,P0050,233,48
2025-10-01,ST004,P0051,15,63
2025-10-01,ST004,P0052,159,30
2025-10-01,ST004,P0053,84,34
2025-10-01,ST004,P0054,256,33
2025-10-01,ST004,P0055,252,65
2025-10-01,ST004,P0056,189,40
2025-10-01,ST004,P0057,37,51
2025-10-01,ST004,P0058,193,29
2025-10-01,ST004,P0059,108,50
2025-10-01,ST004,P0060,57,78
2025-10-01,ST004,P0061,30,22
2025-10-01,ST004,P0062,178,51
2025-10-01,ST004,P0063,191,58
2025-10-01,ST004,P0064,289,45
2025-10-01,ST004,P0065,153,60
2025-10-01,ST004,P0066,187,58
2025-10-01,ST004,P0067,191,70
2025-10-01,ST004,P0068,100,30
2025-10-01,ST004,P0069,222,42
2025-10-01,ST004,P0070,109,62
2025-10-01,ST004,P0071,252,68
2025-10-01,ST004,P0072,217,80
2025-10-01,ST004,P0073,32,60
2025-10-01,ST004,P0074,8,53
2025-10-01,ST004,P0075,51,18
2025-10-01,ST004,P0076,262,68
2025-10-01,ST004,P0077,31,52
2025-10-01,ST004,P0078,107,25
2025-10-01,ST004,P0079,247,26
2025-10-01,ST004,P0080,194,57
2025-10-01,ST004,P0081,246,56
2025-10-01,ST004,P0082,86,26
2025-10-01,ST004,P0083,238,44
2025-10-01,ST004,P0084,119,65
2025-10-01,ST004,P0085,289,64
2025-10-01,ST004,P0086,28,46
2025-10-01,ST004,P0087,40,68
2025-10-01,ST004,P0088,23,79
2025-10-01,ST004,P0089,284,59
